id,ACT_INAC,Calc_Acres,Contact,DATE_ISS,FeatCLS,MINE_STATU,National_I,ORIG_PERM,PERM_ACT,PER_NAME,PER_TYPE,PermitNo,QUAD_DESC,REGION_DES,Shape_Leng,Source,Type_Flag
"00000000000000002067",Released,2.54229713,KY Division of Mine Permits,"384163200000",SF,FF,KY0260212,"0260212",AM      06/28/1982  NW      03/05/1982,RYE COVE COAL CO,INTERIM,"0260212",OGLE,LONDON,1816.70318817,KGS Project,INACT
000000000000000002cb,Released,4.67487925,KY Division of Mine Permits,"235810800000",SF,FF,KY586076X,586076X,NW      06/22/1977,L L & G COAL CO,PRE LAW,586076X,RUSH,PRESTONSBURG,10491.7197585,KGS Project,INACT
00000000000000001fcd,Released,4.39133793,KY Division of Mine Permits,"395478000000",SF,FF,KY0220045,"0220045",RV      12/21/1982  NW      07/14/1982,E & K FUELS,INTERIM,"0220045",RUSH,PRESTONSBURG,4309.97761425,KGS Project,INACT
00000000000000002ce5,Released,191.81862559,KY Division of Mine Permits,"248083200000",SF,FF,KY2100064,"2100064",NW      11/11/1977,ELMON COAL CORP,INTERIM,"2100064",RUSH,PRESTONSBURG,64691.6109642,KGS Project,INACT
000000000000000023ba,Released,6.20446815,KY Division of Mine Permits,"355046400000",SF,FF,KY0605049,"0605049",NW      04/02/1981,HICKORY WITH  MINING CO INC,INTERIM,"0605049",VEST,PRESTONSBURG,9613.73962185,KGS Project,INACT
"00000000000000000501",Released,16.84805754,KY Division of Mine Permits,"262854000000",SF,FF,KY713077X,713077X,NW      05/01/1978,CLAIR BROS INC,PRE LAW,713077X,ADAMS,PRESTONSBURG,8738.43665274,KGS Project,INACT
000000000000000010bf,Released,34.43551969,KY Division of Mine Permits,"432802800000",SF,FF,KY8640001,"8640001",SU      12/16/1983  NW      09/19/1983,L T RUTH COAL CO,PERMANENT,"8640001",ADAMS,PRESTONSBURG,13748.9593638,KGS Project,INACT
000000000000000010c7,Released,185.37778219,KY Division of Mine Permits,"481795200000",SF,FF,KY8640014,"8640014",NW      04/08/1985,4 R COAL COMPANY INC,PERMANENT,"8640014",ADAMS,PRESTONSBURG,54882.6215284,KGS Project,INACT
"000000000000000010d7",Released,70.24906906,KY Division of Mine Permits,"491727600000",SF,FF,KY8640037,"8640037",RV      04/29/1986  NW      08/01/1985,GOLDEN EAGLE MINING CO,PERMANENT,"8640037",ADAMS,PRESTONSBURG,28370.796285,KGS Project,INACT
"00000000000000001114",Released,442.84198541,KY Division of Mine Permits,"1116399600000",SF,FF,KY8640182,"8640162",FR   2  06/14/2016  MI   5  07/10/2015  MT   3  02/27/2014,MEADOW FORK MINING CO LLC,PERMANENT,"8640182",ADAMS,PRESTONSBURG,45767.4152034,KYDMP,INACT
0000000000000000112a,Released,5.66242138,KY Division of Mine Permits,"619340400000",SF,FF,KY8648011,"8646007",MT      06/08/1995  RN      01/25/1994  SU      08/17/1989,L & J DREDGING COMPANY INC,PERMANENT,"8648011",ADAMS,PRESTONSBURG,1919.41298545,KYDMP,INACT
"00000000000000002616",Released,99.17859897,KY Division of Mine Permits,"395910000000",SF,FF,KY0640133,"0640133",RV      07/18/1986  SU      01/24/1984  RV      03/31/1983,L T RUTH COAL CO,INTERIM,"0640133",ADAMS,PRESTONSBURG,54280.1008795,KGS Project,INACT
"00000000000000002d02",Released,2.68055299,KY Division of Mine Permits,"5817600000",SF,FF,KY213769X,213769X,NW      03/09/1970,B & G MINING CO,PRE LAW,213769X,ADAMS,PRESTONSBURG,5881.58095566,KGS Project,INACT
00000000000000001fc7,Released,10.70398689,KY Division of Mine Permits,"364460400000",SF,FF,KY0220039,"0220039",RV      10/07/1981  NW      07/20/1981,COAL OP INC,INTERIM,"0220039",BRUIN,PRESTONSBURG,6163.68546391,KGS Project,INACT
00000000000000000b01,Released,39.92060189,KY Division of Mine Permits,"816854400000",SF,FF,KY8368040,"2368007",RN   3  12/21/1999  MT      06/16/1999  SU      11/20/1995,LICK FORK PROCESSING CO,PERMANENT,"8368040",DAVID,PRESTONSBURG,7469.26120686,KYDMP,INACT
000000000000000014db,Released,1.53573876,KY Division of Mine Permits,"445593600000",SF,FF,KY8775003,"8775003",NW      02/14/1984,BEETREE COALS INC,PERMANENT,"8775003",DAVID,PRESTONSBURG,1411.1717974,KGS Project,INACT
"00000000000000002795",Released,48.81012453,KY Division of Mine Permits,"272012400000",SF,FF,KY0770007,"0770007",RN      10/23/1980  NW      08/15/1978,HOWARD & RUSSELL COAL CO,INTERIM,"0770007",DAVID,PRESTONSBURG,17144.552876,KGS Project,INACT
"000000000000000027d0",Released,53.68399221,KY Division of Mine Permits,"374745600000",SF,FF,KY0770106,"0770106",RV      07/21/1986  NW      11/16/1981,L T RUTH COAL CO,INTERIM,"0770106",DAVID,PRESTONSBURG,12980.8978622,KGS Project,INACT
"000000000000000027e4",Released,1.40351254,KY Division of Mine Permits,"398674800000",SF,FF,KY0770130,"0770130",NW      08/20/1982,JORDAN COAL COMPANY INC,INTERIM,"0770130",DAVID,PRESTONSBURG,1057.71537333,KGS Project,INACT
"000000000000000027e7",Released,98.25941024,KY Division of Mine Permits,"395737200000",SF,FF,KY0770135,"0770135",RV      06/29/1983  RV      12/13/1982  NW      07/17/1982,L T RUTH COAL CO,INTERIM,"0770135",DAVID,PRESTONSBURG,29501.3854912,KGS Project,INACT
000000000000000027f4,Released,12.63552046,KY Division of Mine Permits,"309682800000",SF,FF,KY0775013,"0775013",NW      10/25/1979,DEEP RIVER MINING CO,INTERIM,"0775013",DAVID,PRESTONSBURG,23011.9556854,KGS Project,INACT
00000000000000002ea0,Released,95.2198458,KY Division of Mine Permits,"208076400000",SF,FF,KY2770179,"2770179",RN      08/05/1976,CREST COAL CO INC,INTERIM,"2770179",DAVID,PRESTONSBURG,43034.8865466,KGS Project,INACT
00000000000000002ea3,Released,2.00296761,KY Division of Mine Permits,"235378800000",SF,FF,KY2770208,"2770208",RV      06/17/1977,HOWARD & RUSSELL COAL CO,INTERIM,"2770208",DAVID,PRESTONSBURG,1365.42082336,KGS Project,INACT
00000000000000002ea9,Released,6.96409667,KY Division of Mine Permits,"289814400000",SF,FF,KY2775008,"2775008",NW      03/09/1979,WOLFPEN COAL INC,INTERIM,"2775008",DAVID,PRESTONSBURG,13928.1067843,KGS Project,INACT
"000000000000000001d6",Released,237.66195458,KY Division of Mine Permits,"479030400000",SF,FF,KY5000031,"1000031",NW      03/07/1985,RAMAH ENERGY INC,PERMANENT,"5000031",DYKES,LONDON,25500.9653197,KGS Project,INACT
"00000000000000001d23",Released,2.62344502,KY Division of Mine Permits,"414057600000",SF,FF,KY9180015,"9180015",NW      02/14/1983,SILER COAL CO,PERMANENT,"9180015",EAGAN,MIDDLESBORO,2103.5016228,KGS Project,INACT
00000000000000002c2f,Released,15.84920742,KY Division of Mine Permits,"356083200000",SF,FF,KY1180165,"1180165",NW      04/14/1981,HAMBLIN COAL CO,INTERIM,"1180165",EAGAN,MIDDLESBORO,5832.49164321,KGS Project,INACT
"00000000000000000023",Released,1.0171304,KY Division of Mine Permits,"454748400000",SF,FF,KY4485145,"0485145",MI      07/28/1989  NW      05/30/1984,BOB & TOM COAL CO INC,PERMANENT,"4485145",EWING,MIDDLESBORO,1016.60825495,KGS Project,INACT
00000000000000000b68,Released,37.87855547,KY Division of Mine Permits,"615798000000",SF,FF,KY8480076,"8480076",MI      10/17/1991  NW      07/07/1989,C M & S INC,PERMANENT,"8480076",EWING,MIDDLESBORO,11392.5023885,KGS Project,INACT
00000000000000000b84,Released,69.5024614,KY Division of Mine Permits,"593938800000",SF,FF,KY8480125,"8480125",NW      10/27/1988,MORGAN MINING CO,PERMANENT,"8480125",EWING,MIDDLESBORO,24516.9009223,KGS Project,INACT
00000000000000000b9e,Released,730.92067031,KY Division of Mine Permits,"795859200000",SF,FF,KY8480170,"8480170",MI   9  08/08/2008  MI   8  09/12/2002  MI   7  09/26/2001,CLOVERFORK MINING & EXCAVATING INC,PERMANENT,"8480170",EWING,MIDDLESBORO,160150.749159,KYDMP,INACT
00000000000000000b9f,Released,663.75971905,KY Division of Mine Permits,"912499200000",SF,FF,KY8480172,"8480172",MT   3  06/11/2013  MI   6  10/19/2011  MT   2  03/16/2011,CLOVERFORK MINING & EXCAVATING INC,PERMANENT,"8480172",EWING,MIDDLESBORO,226478.277191,KYDMP,INACT
00000000000000000bb6,Released,393.15771657,KY Division of Mine Permits,"1070870400000",SF,FF,KY8480222,"8480222",MI   6  11/19/2013  MT   2  11/21/2013  AM   4  02/16/2012,CLOVERFORK MINING & EXCAVATING INC,PERMANENT,"8480222",EWING,MIDDLESBORO,85608.941919,KYDMP,INACT
00000000000000000c17,Released,19.70990004,KY Division of Mine Permits,"514108800000",SF,FF,KY8485103,"8485103",NW      04/17/1986,MARTINS FORK COAL COMPANY INC,PERMANENT,"8485103",EWING,MIDDLESBORO,9338.73549621,KGS Project,INACT
00000000000000000c78,Released,39.67963768,KY Division of Mine Permits,"893314800000",SF,FF,KY8485356,"8485334",MT   2  01/05/2004  FR   1  10/26/2001  RN   1  10/23/2000,MANALAPAN MINING COMPANY INC,PERMANENT,"8485356",EWING,MIDDLESBORO,47166.7727734,KYDMP,INACT
00000000000000000c79,Released,6228.74628383,KY Division of Mine Permits,"896770800000",SF,FF,KY8485357,"6485019",MT   5  09/29/2011  RN   5  09/04/2009  MT   4  05/16/2007,MANALAPAN MINING COMPANY INC,PERMANENT,"8485357",EWING,MIDDLESBORO,174690.226314,KYDMP,INACT
00000000000000000c87,Released,705.9716683,KY Division of Mine Permits,"1088060400000",SF,FF,KY8485426,"8485426",MT   2  07/11/2011  MI   4  02/16/2011  MI   3  09/09/2010,MANALAPAN MINING COMPANY INC,PERMANENT,"8485426",EWING,MIDDLESBORO,46281.3547949,KYDMP,INACT
00000000000000000c8d,Released,21.94914567,KY Division of Mine Permits,"1159772400000",SF,FF,KY8485445,"8485384",MT   2  03/14/2008  SU   1  10/02/2006,"SABER MINING COMPANY, INC",PERMANENT,"8485445",EWING,MIDDLESBORO,7464.86388665,KYDMP,INACT
"00000000000000002207",Released,4.23400483,KY Division of Mine Permits,"287222400000",SF,FF,KY0485007,"0485007",NW      02/07/1979,OSBORNE TRUCKING CO INC,INTERIM,"0485007",EWING,MIDDLESBORO,2623.04205278,KGS Project,INACT
"00000000000000000454",Released,13.54496819,KY Division of Mine Permits,"255254400000",SF,FF,KY680277X,680277X,NW      02/02/1978,HILTON MINING CORP,PRE LAW,680277X,FOUNT,MIDDLESBORO,5698.63758216,KGS Project,INACT
"00000000000000000465",Released,10.43342752,KY Division of Mine Permits,"255254400000",SF,FF,KY682977X,682977X,NW      02/02/1978,HILTON MINING CORP,PRE LAW,682977X,FOUNT,MIDDLESBORO,4952.49528117,KGS Project,INACT
"00000000000000002426",Released,13.41050033,KY Division of Mine Permits,"329122800000",SF,FF,KY0610099,"0610099",AM      01/29/1981  NW      06/06/1980,R C R ENERGY INC,INTERIM,"0610099",FOUNT,MIDDLESBORO,6321.71324007,KGS Project,INACT
"00000000000000002456",Released,12.85370387,KY Division of Mine Permits,"375523200000",SF,FF,KY0610178,"0610178",NW      11/25/1981,DEE DEE MINING CO,INTERIM,"0610178",FOUNT,MIDDLESBORO,4710.49456446,KGS Project,INACT
"00000000000000002467",Released,10.76339209,KY Division of Mine Permits,"388051200000",SF,FF,KY0610205,"0610205",NW      04/19/1982,MAYFAIR COAL CORPORATION,INTERIM,"0610205",FOUNT,MIDDLESBORO,9908.00565291,KGS Project,INACT
00000000000000002e1b,Released,22.21603383,KY Division of Mine Permits,"189331200000",SF,FF,KY2610605,"2610605",RN      01/01/1976,ROLL CLIFFE INC,INTERIM,"2610605",FOUNT,MIDDLESBORO,11445.5341438,KGS Project,INACT
"00000000000000003086",Released,7.91973631,KY Division of Mine Permits,"162716400000",SF,FF,KY377174X,377174X,NW      02/27/1975,R & L COAL CO,PRE LAW,377174X,FOUNT,MIDDLESBORO,7476.96969061,KGS Project,INACT
0000000000000000075f,Released,97.91583415,KY Division of Mine Permits,"474019200000",SF,FF,KY8220011,"8220011",RV      12/12/1986  RV      04/15/1985  RV      04/11/1985,C & M MINING INC,PERMANENT,"8220011",GRAHN,PRESTONSBURG,44292.2903338,KGS Project,INACT
"00000000000000000760",Released,13.61259606,KY Division of Mine Permits,"466239600000",SF,FF,KY8220012,"8220012",NW      10/10/1984,HERMAN BISHOP,PERMANENT,"8220012",GRAHN,PRESTONSBURG,9313.54420592,KGS Project,INACT
00000000000000001fb4,Released,71.15757055,KY Division of Mine Permits,"332060400000",SF,FF,KY0220014,"0220014",RV      09/10/1980  NW      07/10/1980,MORGAN ENERGY RES CORP,INTERIM,"0220014",GRAHN,PRESTONSBURG,28252.101022,KGS Project,INACT
00000000000000001fd1,Released,206.39991752,KY Division of Mine Permits,"390726000000",SF,FF,KY0220049,"0220049",RV      03/16/1983  RV      07/29/1982  AM      07/19/1982,BUSTED STRAIGHT MINING CO,INTERIM,"0220049",GRAHN,PRESTONSBURG,45598.415686,KGS Project,INACT
00000000000000001fd4,Released,1.49143198,KY Division of Mine Permits,"392367600000",SF,FF,KY0220054,"0220054",NW      06/08/1982,KENNETH RICHARDS,INTERIM,"0220054",GRAHN,PRESTONSBURG,1424.34207191,KGS Project,INACT
0000000000000000066e,Released,2.38442992,KY Division of Mine Permits,"440928000000",SF,FF,KY8130036,"8130036",NW      12/22/1983,AZTEC TECHNOLOGY INC,PERMANENT,"8130036",GUAGE,LONDON,2560.46592192,KGS Project,INACT
"00000000000000000685",Released,321.57680727,KY Division of Mine Permits,"493542000000",SF,FF,KY8130087,"8130087",RV      03/13/1986  NW      08/22/1985,EMBER FUELS INC,PERMANENT,"8130087",GUAGE,LONDON,83424.3465134,KGS Project,INACT
"00000000000000000402",Released,17.00895962,KY Division of Mine Permits,"252662400000",SF,FF,KY660577X,660577X,NW      01/03/1978,OLDFIELD COAL CO,PRE LAW,660577X,LENOX,PRESTONSBURG,8743.45891497,KGS Project,INACT
"000000000000000004e1",Released,28.51237859,KY Division of Mine Permits,"259488000000",SF,FF,KY702577X,702577X,NW      03/23/1978,ARTHUR COAL CO,PRE LAW,702577X,LENOX,PRESTONSBURG,38882.5096254,KGS Project,INACT
0000000000000000050a,Released,53.96068787,KY Division of Mine Permits,"262940400000",SF,FF,KY716877X,716877X,NW      05/02/1978,ARTHUR COAL CO,PRE LAW,716877X,LENOX,PRESTONSBURG,31156.6235801,KGS Project,INACT
"00000000000000001611",Released,1.68351581,KY Division of Mine Permits,"538905600000",SF,FF,KY8884003,"8884000",SU      01/29/1987,ROCKY BRANCH COAL INC,PERMANENT,"8884003",LENOX,PRESTONSBURG,2341.12807203,KGS Project,INACT
"00000000000000001613",Released,18.1592147,KY Division of Mine Permits,"504518400000",SF,FF,KY8885005,"8885005",MT      02/11/1992  NW      12/27/1985,COLLINS & MAY MINING CO INC,PERMANENT,"8885005",LENOX,PRESTONSBURG,7393.04944377,KGS Project,INACT
0000000000000000289f,Released,297.901041,KY Division of Mine Permits,"395910000000",SF,FF,KY0880060,"0880060",MA      11/17/1987  RV      03/16/1984  RV      02/15/1984,SANDBAR MINING CO INC,INTERIM,"0880060",LENOX,PRESTONSBURG,85456.785496,KGS Project,INACT
00000000000000002ee9,Released,30.32287309,KY Division of Mine Permits,"286012800000",SF,FF,KY2880182,"2880182",NW      01/24/1979,OLDFIELD COAL CO,INTERIM,"2880182",LENOX,PRESTONSBURG,23086.3582988,KGS Project,INACT
"00000000000000000291",Released,15.14285247,KY Division of Mine Permits,"228297600000",SF,FF,KY565276X,565276X,RV      03/27/1978  NW      03/27/1977,CARSON ASSOCIATES INC,PRE LAW,565276X,MAZIE,PRESTONSBURG,5217.21256384,KGS Project,INACT
000000000000000008f6,Released,1.03924081,KY Division of Mine Permits,"453106800000",SF,FF,KY8320014,"8320014",NW      05/11/1984,STONER MINING CO,PERMANENT,"8320014",MAZIE,PRESTONSBURG,904.0425651,KGS Project,INACT
"00000000000000000909",Released,44.98984766,KY Division of Mine Permits,"1011340800000",SF,FF,KY8320049,"8320049",MT   1  05/16/2008  NW   1  01/18/2002,ENERGY ENVIRONMENTAL RESOURCES INC,PERMANENT,"8320049",MAZIE,PRESTONSBURG,24063.5234324,KYDMP,INACT
000000000000000010cb,Released,1.33243432,KY Division of Mine Permits,"448185600000",SF,FF,KY8640022,"8640022",NW      03/15/1984,JAMES CAUDILL,PERMANENT,"8640022",MAZIE,PRESTONSBURG,1364.04881916,KGS Project,INACT
000000000000000010ce,Released,117.37311081,KY Division of Mine Permits,"456130800000",SF,FF,KY8640025,"8640025",RV      09/26/1984  NW      06/15/1984,BIG D ENTERPRISES,PERMANENT,"8640025",MAZIE,PRESTONSBURG,23633.4009218,KGS Project,INACT
"000000000000000010d3",Released,1.01650062,KY Division of Mine Permits,"461574000000",SF,FF,KY8640032,"8640032",NW      08/17/1984,TERRY MCKENZIE,PERMANENT,"8640032",MAZIE,PRESTONSBURG,1224.3007394,KGS Project,INACT
"000000000000000010e0",Released,140.99632902,KY Division of Mine Permits,"530175600000",SF,FF,KY8640060,"8640060",MI      09/19/1988  NW      10/20/1986,BIG EAGLE COAL CO INC,PERMANENT,"8640060",MAZIE,PRESTONSBURG,66639.1509774,KGS Project,INACT
"000000000000000010e9",Released,64.4745166,KY Division of Mine Permits,"555058800000",SF,FF,KY8640086,"8640086",MI      02/25/1992  MI      11/19/1987  NW      08/04/1987,DEE COAL CO,PERMANENT,"8640086",MAZIE,PRESTONSBURG,36469.2723757,KGS Project,INACT
000000000000000010fb,Released,135.56826754,KY Division of Mine Permits,"637920000000",SF,FF,KY8640120,"8640104",MI      10/17/1991  MI      05/02/1991  SU      03/20/1990,JOHNNY WEST GRADING,PERMANENT,"8640120",MAZIE,PRESTONSBURG,101774.063348,KYDMP,INACT
"00000000000000001110",Released,137.27650284,KY Division of Mine Permits,"1068710400000",SF,FF,KY8640172,"8640160",MI   1  07/18/2005  AM   1  10/08/2004  SU   2  11/13/2003,TWIN RESOURCES LLC,PERMANENT,"8640172",MAZIE,PRESTONSBURG,40802.861951,KYDMP,INACT
0000000000000000111a,Released,17.9039174,KY Division of Mine Permits,"1153724400000",SF,FF,KY8640198,"8640198",MT   1  09/23/2008  MI   1  02/05/2007  NW   1  07/24/2006,"P & C MINING CO, INC",PERMANENT,"8640198",MAZIE,PRESTONSBURG,11622.347158,KYDMP,INACT
0000000000000000111c,Released,238.10888632,KY Division of Mine Permits,"1217401200000",SF,FF,KY8640204,"8640204",MT   2  01/28/2013  MI   3  09/06/2011  MT   1  10/19/2010,"ADVANCE ENERGY II, LLC",PERMANENT,"8640204",MAZIE,PRESTONSBURG,21767.224769,KYDMP,INACT
0000000000000000111e,Released,209.47739299,KY Division of Mine Permits,"1214895600000",SF,FF,KY8640211,"8640188",MT   1  05/13/2010  SU   1  07/01/2008,GAP MINERALS LLC,PERMANENT,"8640211",MAZIE,PRESTONSBURG,26406.9470666,KYDMP,INACT
000000000000000020ac,Released,26.08707941,KY Division of Mine Permits,"341132400000",SF,FF,KY0320035,"0320035",RV      06/17/1981  NW      10/23/1980,CAINS CREEK MINING CO INC,INTERIM,"0320035",MAZIE,PRESTONSBURG,7028.19437892,KGS Project,INACT
"000000000000000025e0",Released,16.44228566,KY Division of Mine Permits,"345369600000",SF,FF,KY0640064,"0640064",RV      12/16/1981  NW      12/11/1980,BILL ELLIOTT COAL CO,INTERIM,"0640064",MAZIE,PRESTONSBURG,6818.89062195,KGS Project,INACT
000000000000000025f0,Released,19.89305695,KY Division of Mine Permits,"386928000000",SF,FF,KY0640086,"0640086",NW      04/06/1982,BILL ELLIOTT COAL CO,INTERIM,"0640086",MAZIE,PRESTONSBURG,8086.17743161,KGS Project,INACT
"00000000000000002e31",Released,79.1339061,KY Division of Mine Permits,"261820800000",SF,FF,KY2640241,"2640241",NW      04/19/1978,LAWRENCE ENERGY PARTNERS,INTERIM,"2640241",MAZIE,PRESTONSBURG,37218.5069591,KGS Project,INACT
00000000000000000d2d,Released,2.81848215,KY Division of Mine Permits,"455439600000",SF,FF,KY8550049,"8550049",RV      08/27/1984  NW      06/07/1984,ROGER STEWART,PERMANENT,"8550049",MCKEE,LONDON,5356.37929162,KGS Project,INACT
"00000000000000000d37",Released,2.24130072,KY Division of Mine Permits,"463388400000",SF,FF,KY8550066,"8550066",RV      02/19/1985  NW      09/07/1984,JERRY ROOKARD,PERMANENT,"8550066",MCKEE,LONDON,4867.71968036,KGS Project,INACT
"00000000000000000d38",Released,2.6261866,KY Division of Mine Permits,"464857200000",SF,FF,KY8550071,"8550071",RV      02/19/1985  NW      09/24/1984,MIKE PENNINGTON CONSTRUCTION C,PERMANENT,"8550071",MCKEE,LONDON,4812.28990244,KGS Project,INACT
0000000000000000229d,Released,27.50661351,KY Division of Mine Permits,"284889600000",SF,FF,KY0550001,"0550001",NW      01/11/1979,HORIZON COAL CO INC,INTERIM,"0550001",MCKEE,LONDON,4570.99511489,KGS Project,INACT
000000000000000022a5,Released,94.22933179,KY Division of Mine Permits,"350553600000",SF,FF,KY0550029,"0550029",RV      12/01/1982  NW      02/09/1981,TONY SMITH COAL CO,INTERIM,"0550029",MCKEE,LONDON,20814.5670391,KGS Project,INACT
000000000000000022b1,Released,4.68724862,KY Division of Mine Permits,"376041600000",SF,FF,KY0550050,"0550050",RV      10/01/1982  AM      07/19/1982  NW      12/01/1981,STEWART COAL INC,INTERIM,"0550050",MCKEE,LONDON,9335.54364189,KGS Project,INACT
000000000000000022c9,Released,1.2878566,KY Division of Mine Permits,"390639600000",SF,FF,KY0555005,"0555005",RV      03/22/1983  NW      05/19/1982,MARANATHA RESOURCES,INTERIM,"0555005",MCKEE,LONDON,2258.61513438,KGS Project,INACT
"00000000000000001684",Released,2.70464903,KY Division of Mine Permits,"467190000000",SF,FF,KY8970061,"8970061",NW      10/21/1984,LONNIE MILLER,PERMANENT,"8970061",NOBLE,LONDON,4175.12919573,KGS Project,INACT
